,Cured/Discharged/Migrated,Date,Death,Name of State / UT,Total Confirmed cases,coronaenquirycalls,cumulativepeopleinquarantine,negative,numcallsstatehelpline,numicubeds,numisolationbeds,numventilators,populationncp2019projection,positive,source1,state,tagpeopleinquarantine,tagtotaltested,testpositivityrate,testspermillion,testsperpositivecase,testsperthousand,totaln95masks,totalpeoplecurrentlyinquarantine,totalpeoplereleasedfromquarantine,totalppe,totaltested,unconfirmed
6,0,2020-03-31,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
7,0,2020-04-01,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
8,0,2020-04-02,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
9,0,2020-04-03,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
10,0,2020-04-04,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
11,0,2020-04-05,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
12,0,2020-04-06,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
13,0,2020-04-07,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
14,0,2020-04-08,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
15,0,2020-04-09,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
16,0,2020-04-10,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
17,0,2020-04-11,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
18,0,2020-04-12,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
19,0,2020-04-13,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
20,0,2020-04-14,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
21,0,2020-04-15,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
22,0,2020-04-16,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
23,0,2020-04-17,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
24,0,2020-04-18,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
25,0,2020-04-19,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
26,0,2020-04-20,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
27,0,2020-04-21,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
28,0,2020-04-22,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
29,0,2020-04-23,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
30,0,2020-04-24,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
31,0,2020-04-25,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
32,0,2020-04-26,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
33,0,2020-04-27,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
34,0,2020-04-28,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
35,0,2020-04-29,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
36,0,2020-04-30,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
37,0,2020-05-01,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
38,0,2020-05-02,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
39,0,2020-05-03,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
40,0,2020-05-04,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
41,0,2020-05-05,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
42,0,2020-05-06,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
43,0,2020-05-07,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
44,0,2020-05-08,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
45,0,2020-05-09,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
46,1,2020-05-10,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
47,1,2020-05-11,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
48,1,2020-05-12,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
49,1,2020-05-13,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
50,1,2020-05-14,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
51,1,2020-05-15,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
52,1,2020-05-16,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
53,1,2020-05-17,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
54,1,2020-05-18,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
55,1,2020-05-19,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
56,1,2020-05-20,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
57,1,2020-05-21,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
58,1,2020-05-22,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
59,1,2020-05-23,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
60,1,2020-05-24,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
61,1,2020-05-25,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
62,1,2020-05-26,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
63,1,2020-05-27,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
64,1,2020-05-28,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
65,1,2020-05-29,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
66,1,2020-05-30,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
67,1,2020-05-31,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
68,1,2020-06-01,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
69,1,2020-06-02,0,Mizoram,1,,,,,,,,,,,,,,,,,,,,,,,
70,1,2020-06-03,0,Mizoram,13,,,,,,,,,,,,,,,,,,,,,,,
71,1,2020-06-04,0,Mizoram,14,,,,,,,,,,,,,,,,,,,,,,,
72,1,2020-06-05,0,Mizoram,17,,,,,,,,,,,,,,,,,,,,,,,
0,0,2020-05-26,0,Nagaland,3,,,,,,,,,,,,,,,,,,,,,,,
1,0,2020-05-27,0,Nagaland,4,,,,,,,,,,,,,,,,,,,,,,,
2,0,2020-05-28,0,Nagaland,4,,,,,,,,,,,,,,,,,,,,,,,
3,0,2020-05-29,0,Nagaland,18,,,,,,,,,,,,,,,,,,,,,,,
4,0,2020-05-30,0,Nagaland,25,,,,,,,,,,,,,,,,,,,,,,,
5,0,2020-05-31,0,Nagaland,36,,,,,,,,,,,,,,,,,,,,,,,
6,0,2020-06-01,0,Nagaland,43,,,,,,,,,,,,,,,,,,,,,,,
7,0,2020-06-02,0,Nagaland,43,,,,,,,,,,,,,,,,,,,,,,,
8,0,2020-06-03,0,Nagaland,49,,,,,,,,,,,,,,,,,,,,,,,
9,0,2020-06-04,0,Nagaland,58,,,,,,,,,,,,,,,,,,,,,,,
10,0,2020-06-05,0,Nagaland,80,,,,,,,,,,,,,,,,,,,,,,,
0,0,2020-03-16,0,Odisha,1,,,,,,,,,,,,,,,,,,,,,,,
1,0,2020-03-17,0,Odisha,1,,,,,,,,,,,,,,,,,,,,,,,
2,0,2020-03-18,0,Odisha,1,,,,,,,,,,,,,,,,,,,,,,,
3,0,2020-03-19,0,Odisha,1,,,,,,,,,,,,,,,,,,,,,,,
4,0,2020-03-20,0,Odisha,1,,,,,,,,,,,,,,,,,,,,,,,
5,0,2020-03-21,0,Odisha,2,,,,,,,,,,,,,,,,,,,,,,,
6,0,2020-03-22,0,Odisha,2,,,,,,,,,,,,,,,,,,,,,,,
7,0,2020-03-23,0,Odisha,2,,,,,,,,,,,,,,,,,,,,,,,
8,0,2020-03-24,0,Odisha,2,,,,,,,,,,,,,,,,,,,,,,,
9,0,2020-03-25,0,Odisha,2,,,,,,,,,,,,,,,,,,,,,,,
10,0,2020-03-26,0,Odisha,2,,,,,,,,,,,,,,,,,,,,,,,
11,0,2020-03-27,0,Odisha,2,,,,,,,,,,,,,,,,,,,,,,,
12,0,2020-03-28,0,Odisha,3,,,,,,,,,,,,,,,,,,,,,,,
13,0,2020-03-29,0,Odisha,3,,,,,,,,,,,,,,,,,,,,,,,
14,0,2020-03-30,0,Odisha,3,,,,,,,,,,,,,,,,,,,,,,,
15,0,2020-03-31,0,Odisha,3,,,,,,,,,,,,,,,,,,,,,,,
16,0,2020-04-01,0,Odisha,4,,,,,,,,,,,,,,,,,,,,,,,
17,0,2020-04-02,0,Odisha,4,,,,,,,,,,,,,,,,,,,,,,,
18,0,2020-04-03,0,Odisha,5,,,,,,,,,,,,,,,,,,,,,,,
19,0,2020-04-04,0,Odisha,5,,,,,,,,,,,,,,,,,,,,,,,
20,0,2020-04-05,0,Odisha,20,,,,,,,,,,,,,,,,,,,,,,,
21,2,2020-04-06,0,Odisha,21,,,,,,,,,,,,,,,,,,,,,,,
22,2,2020-04-07,0,Odisha,21,,,,,,,,,,,,,,,,,,,,,,,
23,2,2020-04-08,1,Odisha,42,,,,,,,,,,,,,,,,,,,,,,,
24,2,2020-04-09,1,Odisha,42,,,,,,,,,,,,,,,,,,,,,,,
25,2,2020-04-10,1,Odisha,44,,,,,,,,,,,,,,,,,,,,,,,
26,2,2020-04-11,1,Odisha,48,,,,,,,,,,,,,,,,,,,,,,,
27,2,2020-04-12,1,Odisha,50,,,,,,,,,,,,,,,,,,,,,,,
28,12,2020-04-13,1,Odisha,54,,,,,,,,,,,,,,,,,,,,,,,
29,18,2020-04-14,1,Odisha,55,,,,,,,,,,,,,,,,,,,,,,,
30,18,2020-04-15,1,Odisha,60,,,,,,,,,,,,,,,,,,,,,,,
31,18,2020-04-16,1,Odisha,60,,,,,,,,,,,,,,,,,,,,,,,
32,19,2020-04-17,1,Odisha,60,,,,,,,,,,,,,,,,,,,,,,,
33,19,2020-04-18,1,Odisha,60,,,,,,,,,,,,,,,,,,,,,,,
34,24,2020-04-19,1,Odisha,61,,,,,,,,,,,,,,,,,,,,,,,
35,24,2020-04-20,1,Odisha,68,,,,,,,,,,,,,,,,,,,,,,,
36,24,2020-04-21,1,Odisha,74,,,,,,,,,,,,,,,,,,,,,,,
37,24,2020-04-22,1,Odisha,79,,,,,,,,,,,,,,,,,,,,,,,
38,32,2020-04-23,1,Odisha,83,,,,,,,,,,,,,,,,,,,,,,,
39,33,2020-04-24,1,Odisha,90,,,,,,,,,,,,,,,,,,,,,,,
40,33,2020-04-25,1,Odisha,94,,,,,,,,,,,,,,,,,,,,,,,
41,33,2020-04-26,1,Odisha,94,,,,,,,,,,,,,,,,,,,,,,,
42,35,2020-04-27,1,Odisha,103,,,,,,,,,,,,,,,,,,,,,,,
43,37,2020-04-28,1,Odisha,118,,,,,,,,,,,,,,,,,,,,,,,
44,38,2020-04-29,1,Odisha,118,,,,,,,,,,,,,,,,,,,,,,,
45,39,2020-04-30,1,Odisha,125,,,,,,,,,,,,,,,,,,,,,,,
46,39,2020-05-01,1,Odisha,142,,,,,,,,,,,,,,,,,,,,,,,
47,55,2020-05-02,1,Odisha,149,,,,,,,,,,,,,,,,,,,,,,,
48,56,2020-05-03,1,Odisha,157,,,,,,,,,,,,,,,,,,,,,,,
49,56,2020-05-04,1,Odisha,162,,,,,,,,,,,,,,,,,,,,,,,
50,60,2020-05-05,1,Odisha,169,,,,,,,,,,,,,,,,,,,,,,,
51,60,2020-05-06,1,Odisha,175,,,,,,,,,,,,,,,,,,,,,,,
52,61,2020-05-07,2,Odisha,185,,,,,,,,,,,,,,,,,,,,,,,
53,62,2020-05-08,2,Odisha,219,,,,,,,,,,,,,,,,,,,,,,,
54,63,2020-05-09,2,Odisha,271,,,,,,,,,,,,,,,,,,,,,,,
55,63,2020-05-10,2,Odisha,294,,,,,,,,,,,,,,,,,,,,,,,
56,68,2020-05-11,3,Odisha,377,,,,,,,,,,,,,,,,,,,,,,,
57,85,2020-05-12,3,Odisha,414,,,,,,,,,,,,,,,,,,,,,,,
58,116,2020-05-13,3,Odisha,437,,,,,,,,,,,,,,,,,,,,,,,
59,143,2020-05-14,3,Odisha,538,,,,,,,,,,,,,,,,,,,,,,,
60,158,2020-05-15,3,Odisha,611,,,,,,,,,,,,,,,,,,,,,,,
61,166,2020-05-16,3,Odisha,672,,,,,,,,,,,,,,,,,,,,,,,
62,196,2020-05-17,3,Odisha,737,,,,,,,,,,,,,,,,,,,,,,,
63,220,2020-05-18,4,Odisha,828,,,,,,,,,,,,,,,,,,,,,,,
64,220,2020-05-19,4,Odisha,876,,,,,,,,,,,,,,,,,,,,,,,
65,277,2020-05-20,5,Odisha,978,,,,,,,,,,,,,,,,,,,,,,,
66,307,2020-05-21,6,Odisha,1052,,,,,,,,,,,,,,,,,,,,,,,
67,393,2020-05-22,7,Odisha,1103,,,,,,,,,,,,,,,,,,,,,,,
68,436,2020-05-23,7,Odisha,1189,,,,,,,,,,,,,,,,,,,,,,,
69,497,2020-05-24,7,Odisha,1269,,,,,,,,,,,,,,,,,,,,,,,
70,550,2020-05-25,7,Odisha,1336,,,,,,,,,,,,,,,,,,,,,,,
71,649,2020-05-26,7,Odisha,1438,,,,,,,,,,,,,,,,,,,,,,,
72,733,2020-05-27,7,Odisha,1517,,,,,,,,,,,,,,,,,,,,,,,
73,733,2020-05-28,7,Odisha,1593,,,,,,,,,,,,,,,,,,,,,,,
74,887,2020-05-29,7,Odisha,1660,,,,,,,,,,,,,,,,,,,,,,,
75,887,2020-05-30,7,Odisha,1723,,,,,,,,,,,,,,,,,,,,,,,
76,1050,2020-05-31,7,Odisha,1819,,,,,,,,,,,,,,,,,,,,,,,
77,1126,2020-06-01,7,Odisha,1948,,,,,,,,,,,,,,,,,,,,,,,
78,1245,2020-06-02,7,Odisha,2104,,,,,,,,,,,,,,,,,,,,,,,
79,1325,2020-06-03,7,Odisha,2245,,,,,,,,,,,,,,,,,,,,,,,
80,1416,2020-06-04,7,Odisha,2388,,,,,,,,,,,,,,,,,,,,,,,
81,1416,2020-06-05,7,Odisha,2478,,,,,,,,,,,,,,,,,,,,,,,
0,0,2020-03-18,0,Puducherry,1,,,,,,,,,,,,,,,,,,,,,,,
1,0,2020-03-19,0,Puducherry,1,,,,,,,,,,,,,,,,,,,,,,,
2,0,2020-03-20,0,Puducherry,1,,,,,,,,,,,,,,,,,,,,,,,
3,0,2020-03-21,0,Puducherry,1,,,,,,,,,,,,,,,,,,,,,,,
4,0,2020-03-22,0,Puducherry,1,,,,,,,,,,,,,,,,,,,,,,,
5,0,2020-03-23,0,Puducherry,1,,,,,,,,,,,,,,,,,,,,,,,
6,0,2020-03-24,0,Puducherry,1,,,,,,,,,,,,,,,,,,,,,,,
7,0,2020-03-25,0,Puducherry,1,,,,,,,,,,,,,,,,,,,,,,,
8,0,2020-03-26,0,Puducherry,1,,,,,,,,,,,,,,,,,,,,,,,
9,0,2020-03-27,0,Puducherry,1,,,,,,,,,,,,,,,,,,,,,,,
10,0,2020-03-28,0,Puducherry,1,,,,,,,,,,,,,,,,,,,,,,,
11,0,2020-03-29,0,Puducherry,1,,,,,,,,,,,,,,,,,,,,,,,
12,0,2020-03-30,0,Puducherry,1,,,,,,,,,,,,,,,,,,,,,,,
13,0,2020-03-31,0,Puducherry,1,,,,,,,,,,,,,,,,,,,,,,,
14,1,2020-04-01,0,Puducherry,3,,,,,,,,,,,,,,,,,,,,,,,
15,1,2020-04-02,0,Puducherry,3,,,,,,,,,,,,,,,,,,,,,,,
16,1,2020-04-03,0,Puducherry,3,,,,,,,,,,,,,,,,,,,,,,,
17,1,2020-04-04,0,Puducherry,5,,,,,,,,,,,,,,,,,,,,,,,
18,1,2020-04-05,0,Puducherry,5,,,,,,,,,,,,,,,,,,,,,,,
19,1,2020-04-06,0,Puducherry,5,,,,,,,,,,,,,,,,,,,,,,,
20,1,2020-04-07,0,Puducherry,5,,,,,,,,,,,,,,,,,,,,,,,
21,1,2020-04-08,0,Puducherry,5,,,,,,,,,,,,,,,,,,,,,,,
22,1,2020-04-09,0,Puducherry,5,,,,,,,,,,,,,,,,,,,,,,,
23,1,2020-04-10,0,Puducherry,5,,,,,,,,,,,,,,,,,,,,,,,
24,1,2020-04-11,0,Puducherry,5,,,,,,,,,,,,,,,,,,,,,,,
25,1,2020-04-12,0,Puducherry,7,,,,,,,,,,,,,,,,,,,,,,,
26,1,2020-04-13,0,Puducherry,7,,,,,,,,,,,,,,,,,,,,,,,
27,1,2020-04-14,0,Puducherry,7,,,,,,,,,,,,,,,,,,,,,,,
28,1,2020-04-15,0,Puducherry,7,,,,,,,,,,,,,,,,,,,,,,,
29,1,2020-04-16,0,Puducherry,7,,,,,,,,,,,,,,,,,,,,,,,
30,1,2020-04-17,0,Puducherry,7,,,,,,,,,,,,,,,,,,,,,,,
31,1,2020-04-18,0,Puducherry,7,,,,,,,,,,,,,,,,,,,,,,,
32,3,2020-04-19,0,Puducherry,7,,,,,,,,,,,,,,,,,,,,,,,
33,3,2020-04-20,0,Puducherry,7,,,,,,,,,,,,,,,,,,,,,,,
34,3,2020-04-21,0,Puducherry,7,,,,,,,,,,,,,,,,,,,,,,,
35,3,2020-04-22,0,Puducherry,7,,,,,,,,,,,,,,,,,,,,,,,
36,3,2020-04-23,0,Puducherry,7,,,,,,,,,,,,,,,,,,,,,,,
37,3,2020-04-24,0,Puducherry,7,,,,,,,,,,,,,,,,,,,,,,,
38,3,2020-04-25,0,Puducherry,7,,,,,,,,,,,,,,,,,,,,,,,
39,3,2020-04-26,0,Puducherry,7,,,,,,,,,,,,,,,,,,,,,,,
40,3,2020-04-27,0,Puducherry,7,,,,,,,,,,,,,,,,,,,,,,,
41,3,2020-04-28,0,Puducherry,8,,,,,,,,,,,,,,,,,,,,,,,
42,3,2020-04-29,0,Puducherry,8,,,,,,,,,,,,,,,,,,,,,,,
43,3,2020-04-30,0,Puducherry,8,,,,,,,,,,,,,,,,,,,,,,,
44,5,2020-05-01,0,Puducherry,8,,,,,,,,,,,,,,,,,,,,,,,
45,5,2020-05-02,0,Puducherry,8,,,,,,,,,,,,,,,,,,,,,,,
46,5,2020-05-03,0,Puducherry,8,,,,,,,,,,,,,,,,,,,,,,,
47,5,2020-05-04,0,Puducherry,8,,,,,,,,,,,,,,,,,,,,,,,
48,5,2020-05-05,0,Puducherry,8,,,,,,,,,,,,,,,,,,,,,,,
49,6,2020-05-06,0,Puducherry,9,,,,,,,,,,,,,,,,,,,,,,,
50,6,2020-05-07,0,Puducherry,9,,,,,,,,,,,,,,,,,,,,,,,
51,6,2020-05-08,0,Puducherry,9,,,,,,,,,,,,,,,,,,,,,,,
52,6,2020-05-09,0,Puducherry,9,,,,,,,,,,,,,,,,,,,,,,,
53,6,2020-05-10,0,Puducherry,9,,,,,,,,,,,,,,,,,,,,,,,
54,6,2020-05-11,0,Puducherry,9,,,,,,,,,,,,,,,,,,,,,,,
55,6,2020-05-12,0,Puducherry,12,,,,,,,,,,,,,,,,,,,,,,,
56,9,2020-05-13,1,Puducherry,13,,,,,,,,,,,,,,,,,,,,,,,
57,9,2020-05-14,1,Puducherry,13,,,,,,,,,,,,,,,,,,,,,,,
58,9,2020-05-15,1,Puducherry,13,,,,,,,,,,,,,,,,,,,,,,,
59,9,2020-05-16,1,Puducherry,13,,,,,,,,,,,,,,,,,,,,,,,
60,9,2020-05-17,1,Puducherry,13,,,,,,,,,,,,,,,,,,,,,,,
61,9,2020-05-18,1,Puducherry,13,,,,,,,,,,,,,,,,,,,,,,,
62,9,2020-05-19,1,Puducherry,18,,,,,,,,,,,,,,,,,,,,,,,
63,9,2020-05-20,1,Puducherry,18,,,,,,,,,,,,,,,,,,,,,,,
64,9,2020-05-21,0,Puducherry,18,,,,,,,,,,,,,,,,,,,,,,,
65,10,2020-05-22,0,Puducherry,20,,,,,,,,,,,,,,,,,,,,,,,
66,10,2020-05-23,0,Puducherry,26,,,,,,,,,,,,,,,,,,,,,,,
67,10,2020-05-24,0,Puducherry,26,,,,,,,,,,,,,,,,,,,,,,,
68,12,2020-05-25,0,Puducherry,41,,,,,,,,,,,,,,,,,,,,,,,
69,12,2020-05-26,0,Puducherry,41,,,,,,,,,,,,,,,,,,,,,,,
70,12,2020-05-27,0,Puducherry,46,,,,,,,,,,,,,,,,,,,,,,,
71,12,2020-05-28,0,Puducherry,46,,,,,,,,,,,,,,,,,,,,,,,
72,14,2020-05-29,0,Puducherry,51,,,,,,,,,,,,,,,,,,,,,,,
73,14,2020-05-30,0,Puducherry,51,,,,,,,,,,,,,,,,,,,,,,,
74,14,2020-05-31,0,Puducherry,51,,,,,,,,,,,,,,,,,,,,,,,
75,25,2020-06-01,0,Puducherry,70,,,,,,,,,,,,,,,,,,,,,,,
76,25,2020-06-02,0,Puducherry,74,,,,,,,,,,,,,,,,,,,,,,,
77,25,2020-06-03,0,Puducherry,82,,,,,,,,,,,,,,,,,,,,,,,
78,25,2020-06-04,0,Puducherry,82,,,,,,,,,,,,,,,,,,,,,,,
79,25,2020-06-05,0,Puducherry,82,,,,,,,,,,,,,,,,,,,,,,,
0,0,2020-03-09,0,Punjab,1,,,,,,,,,,,,,,,,,,,,,,,
1,0,2020-03-10,0,Punjab,1,,,,,,,,,,,,,,,,,,,,,,,
2,0,2020-03-11,0,Punjab,1,,,,,,,,,,,,,,,,,,,,,,,
3,0,2020-03-12,0,Punjab,1,,,,,,,,,,,,,,,,,,,,,,,
4,0,2020-03-13,0,Punjab,1,,,,,,,,,,,,,,,,,,,,,,,
5,0,2020-03-14,0,Punjab,1,,,,,,,,,,,,,,,,,,,,,,,
6,0,2020-03-15,0,Punjab,1,,,,,,,,,,,,,,,,,,,,,,,
7,0,2020-03-16,0,Punjab,1,,,,,,,,,,,,,,,,,,,,,,,
8,0,2020-03-17,0,Punjab,1,,,,,,,,,,,,,,,,,,,,,,,
9,0,2020-03-18,0,Punjab,1,,,,,,,,,,,,,,,,,,,,,,,
10,0,2020-03-19,1,Punjab,2,,,,,,,,,,,,,,,,,,,,,,,
11,0,2020-03-20,1,Punjab,2,,,,,,,,,,,,,,,,,,,,,,,
12,0,2020-03-21,1,Punjab,13,,,,,,,,,,,,,,,,,,,,,,,
13,0,2020-03-22,1,Punjab,21,,,,,,,,,,,,,,,,,,,,,,,
14,0,2020-03-23,1,Punjab,21,,,,,,,,,,,,,,,,,,,,,,,
15,0,2020-03-24,1,Punjab,29,,,,,,,,,,,,,,,,,,,,,,,
16,0,2020-03-25,1,Punjab,29,,,,,,,,,,,,,,,,,,,,,,,
17,0,2020-03-26,1,Punjab,33,,,,,,,,,,,,,,,,,,,,,,,
18,0,2020-03-27,1,Punjab,33,,,,,,,,,,,,,,,,,,,,,,,
19,1,2020-03-28,1,Punjab,38,,,,,,,,,,,,,,,,,,,,,,,
20,1,2020-03-29,1,Punjab,38,,,,,,,,,,,,,,,,,,,,,,,
21,1,2020-03-30,1,Punjab,38,,,,,,,,,,,,,,,,,,,,,,,
22,1,2020-03-31,3,Punjab,41,,,,,,,,,,,,,,,,,,,,,,,
23,1,2020-04-01,3,Punjab,42,,,,,,,,,,,,,,,,,,,,,,,
24,1,2020-04-02,4,Punjab,46,,,,,,,,,,,,,,,,,,,,,,,
25,1,2020-04-03,4,Punjab,46,,,,,,,,,,,,,,,,,,,,,,,
26,1,2020-04-04,5,Punjab,53,,,,,,,,,,,,,,,,,,,,,,,
27,1,2020-04-05,5,Punjab,57,,,,,,,,,,,,,,,,,,,,,,,
28,4,2020-04-06,6,Punjab,68,,,,,,,,,,,,,,,,,,,,,,,
29,4,2020-04-07,6,Punjab,76,,,,,,,,,,,,,,,,,,,,,,,
30,4,2020-04-08,7,Punjab,91,,,,,,,,,,,,,,,,,,,,,,,
31,4,2020-04-09,8,Punjab,101,,,,,,,,,,,,,,,,,,,,,,,
32,4,2020-04-10,8,Punjab,101,,,,,,,,,,,,,,,,,,,,,,,
33,5,2020-04-11,11,Punjab,132,,,,,,,,,,,,,,,,,,,,,,,
34,5,2020-04-12,11,Punjab,151,,,,,,,,,,,,,,,,,,,,,,,
35,5,2020-04-13,11,Punjab,151,,,,,,,,,,,,,,,,,,,,,,,
36,14,2020-04-14,12,Punjab,176,,,,,,,,,,,,,,,,,,,,,,,
37,14,2020-04-15,12,Punjab,176,,,,,,,,,,,,,,,,,,,,,,,
38,27,2020-04-16,13,Punjab,186,,,,,,,,,,,,,,,,,,,,,,,
39,27,2020-04-17,13,Punjab,186,,,,,,,,,,,,,,,,,,,,,,,
40,27,2020-04-18,13,Punjab,202,,,,,,,,,,,,,,,,,,,,,,,
41,27,2020-04-19,13,Punjab,202,,,,,,,,,,,,,,,,,,,,,,,
42,31,2020-04-20,16,Punjab,219,,,,,,,,,,,,,,,,,,,,,,,
43,38,2020-04-21,16,Punjab,245,,,,,,,,,,,,,,,,,,,,,,,
44,39,2020-04-22,16,Punjab,245,,,,,,,,,,,,,,,,,,,,,,,
45,49,2020-04-23,16,Punjab,251,,,,,,,,,,,,,,,,,,,,,,,
46,65,2020-04-24,16,Punjab,277,,,,,,,,,,,,,,,,,,,,,,,
47,67,2020-04-25,17,Punjab,298,,,,,,,,,,,,,,,,,,,,,,,
48,67,2020-04-26,17,Punjab,298,,,,,,,,,,,,,,,,,,,,,,,
49,71,2020-04-27,18,Punjab,313,,,,,,,,,,,,,,,,,,,,,,,
50,71,2020-04-28,18,Punjab,313,,,,,,,,,,,,,,,,,,,,,,,
51,71,2020-04-29,19,Punjab,322,,,,,,,,,,,,,,,,,,,,,,,
52,90,2020-04-30,19,Punjab,357,,,,,,,,,,,,,,,,,,,,,,,
53,90,2020-05-01,19,Punjab,357,,,,,,,,,,,,,,,,,,,,,,,
54,90,2020-05-02,19,Punjab,480,,,,,,,,,,,,,,,,,,,,,,,
55,112,2020-05-03,20,Punjab,772,,,,,,,,,,,,,,,,,,,,,,,
56,117,2020-05-04,21,Punjab,1102,,,,,,,,,,,,,,,,,,,,,,,
57,121,2020-05-05,23,Punjab,1233,,,,,,,,,,,,,,,,,,,,,,,
58,133,2020-05-06,25,Punjab,1451,,,,,,,,,,,,,,,,,,,,,,,
59,135,2020-05-07,27,Punjab,1516,,,,,,,,,,,,,,,,,,,,,,,
60,149,2020-05-08,28,Punjab,1644,,,,,,,,,,,,,,,,,,,,,,,
61,152,2020-05-09,29,Punjab,1731,,,,,,,,,,,,,,,,,,,,,,,
62,157,2020-05-10,31,Punjab,1762,,,,,,,,,,,,,,,,,,,,,,,
63,166,2020-05-11,31,Punjab,1823,,,,,,,,,,,,,,,,,,,,,,,
64,168,2020-05-12,31,Punjab,1877,,,,,,,,,,,,,,,,,,,,,,,
65,171,2020-05-13,32,Punjab,1914,,,,,,,,,,,,,,,,,,,,,,,
66,200,2020-05-14,32,Punjab,1924,,,,,,,,,,,,,,,,,,,,,,,
67,223,2020-05-15,32,Punjab,1935,,,,,,,,,,,,,,,,,,,,,,,
68,305,2020-05-16,32,Punjab,1935,,,,,,,,,,,,,,,,,,,,,,,
69,1257,2020-05-17,32,Punjab,1946,,,,,,,,,,,,,,,,,,,,,,,
70,1366,2020-05-18,35,Punjab,1964,,,,,,,,,,,,,,,,,,,,,,,
71,1547,2020-05-19,37,Punjab,1980,,,,,,,,,,,,,,,,,,,,,,,
72,1642,2020-05-20,38,Punjab,2002,,,,,,,,,,,,,,,,,,,,,,,
73,1794,2020-05-21,38,Punjab,2005,,,,,,,,,,,,,,,,,,,,,,,
74,1819,2020-05-22,39,Punjab,2028,,,,,,,,,,,,,,,,,,,,,,,
